product_id,sku,product_name,description,category,subcategory,vendor_id,price,cost,currency,weight_kg,stock_quantity,reorder_level,rating,review_count,is_active,created_date,last_updated,tags,_source_file,_loaded_at
PRD-000358,SKU-40347,Classic Bluetooth Speaker,Premium classic bluetooth speaker designed for maximum performance.,Electronics,Smartwatches,VND-002,981.51,420.54,usd,22.32,32,38,3.4,3093,true,2021-05-27,2021-08-03T00:00:00,"electronics,smartwatches,eco-friendly,budget-friendly,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000359,SKU-47498,compact hiking backpack,High-quality compact hiking backpack perfect for everyday use.,Sports & Outdoors,Water Sports,VND-004,233.23,116.26,USD,24.0,71,23,3.7,4672,1,2022/01/06,2022-09-05T00:00:00,"sports-outdoors,water-sports,sale,budget-friendly,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000360,SKU-59298,Compact Kitchen Scale,Our Compact Kitchen Scale combines style and functionality.,Home & Kitchen,Decor,VND-003,875.23,449.67,USD,1.38,420,25,4.5,4241,False,08-23-2024,2025-07-01T00:00:00,"home-kitchen,decor,sale,trending,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000361,SKU-44478,Classic Mechanical Keyboard,High-quality classic mechanical keyboard perfect for everyday use.,Electronics,Cameras,VND-001,656.69,287.85,USD,5.19,387,14,3.3,3409,True,2024-12-03,2025-10-05T00:00:00,"electronics,cameras,eco-friendly,bestseller,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000362,SKU-23639,Essential Body Lotion,Premium essential body lotion designed for maximum performance.,Beauty & Personal Care,Makeup,VND-008,45.23,20.57,USD,,28,34,4.0,1025,True,20/05/2024,2024-12-26T00:00:00,"beauty-personal-care,makeup,trending,eco-friendly,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000363,SKU-58196,classic tablet pro,Experience the best in electronics with our classic tablet pro.,Electronics,Smartphones,VND-002,358.26,147.98,USD,10.39,274,30,1.3,2864,true,2024-06-30,2025-05-04T00:00:00,"electronics,smartphones,new-arrival,sale,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000364,SKU-20011,Advanced Puzzle Set,Discover the ultimate advanced puzzle set for your needs.,Toys & Games,Board Games,VND-007,257.69,127.42,USD,9.24,125,15,2.4,1667,0,07-01-2021,2021-09-09T00:00:00,"toys-games,board-games,new-arrival,sale,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000365,SKU-28607,DELUXE RESISTANCE BANDS,Discover the ultimate deluxe resistance bands for your needs.,Sports & Outdoors,Team Sports,VND-004,45.5,14.46,USD,20.92,153,23,1.1,3107,no,2020-06-22,2020-09-24T00:00:00,"sports-outdoors,team-sports,trending,eco-friendly,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000366,SKU-13406,modern workout leggings,Discover the ultimate modern workout leggings for your needs.,Clothing,Accessories,VND-005,910.94,442.17,USD,18.17,400,46,3.9,4655,1,2024-02-15,2024-11-06T00:00:00,"clothing,accessories,new-arrival,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000367,SKU-46791,Classic Makeup Brush Set,Discover the ultimate classic makeup brush set for your needs.,Beauty & Personal Care,Haircare,VND-008,801.58,388.84,$,1.06,128,38,4.3,72,no,17-Jul-2024,2025-03-12T00:00:00,"beauty-personal-care,haircare,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000368,SKU-20426,Professional Body Lotion,Experience the best in beauty & personal care with our Professional Body Lotion.,Beauty & Personal Care,Fragrances,VND-008,283.67,150.9,USD,6.98,322,12,1.2,4533,no,19-Nov-2024,2025-03-15T00:00:00,"beauty-personal-care,fragrances,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000369,SKU-56312,Professional Denim Jeans,Our Professional Denim Jeans combines style and functionality.,Clothing,Men's Wear,VND-005,545.03,376.09,USD,2.03,424,33,2.3,3855,0,2022-05-01,2022-09-28T00:00:00,"clothing,men's-wear,bestseller,new-arrival,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000370,SKU-13346,Compact Monitor Stand,Experience the best in electronics with our Compact Monitor Stand.,Electronics,Laptops,VND-001,115.16,59.37,USD,9.53,76,17,5.0,4323,yes,2023-08-22,2023-09-17T00:00:00,"electronics,laptops,trending,premium,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000371,SKU-85398,Advanced Perfume Essence,High-quality advanced perfume essence perfect for everyday use.,Beauty & Personal Care,Makeup,VND-008,300.12,184.43,USD,2.97,450,24,3.6,4664,no,06-12-2020,2020-08-15T00:00:00,"beauty-personal-care,makeup,new-arrival,trending,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000372,SKU-25461,Smart Knife Set,Premium smart knife set designed for maximum performance.,Home & Kitchen,Furniture,VND-003,90.68,28.07,USD,-22.51,61,20,1.5,598,yes,16-Apr-2024,2024-06-22T00:00:00,"home-kitchen,furniture,budget-friendly,eco-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000373,SKU-82999,Advanced Outdoor Play Set,Premium advanced outdoor play set designed for maximum performance.,Toys & Games,Action Figures,VND-007,249.01,146.79,USD,18.08,486,47,2.9,4172,true,2022/04/17,2022-05-29T00:00:00,"toys-games,action-figures,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000374,SKU-33163,Professional Biography,Experience the best in books & media with our Professional Biography.,Books & Media,Entertainment,VND-006,513.57,242.52,USD,14.15,432,27,1.2,4711,false,08-07-2021,2022-06-18T00:00:00,"books-media,entertainment,bestseller,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000375,SKU-73784,Modern Workout Leggings,High-quality modern workout leggings perfect for everyday use.,Clothing,Men's Wear,VND-005,444.52,220.19,USD,16.69,429,11,3.2,3027,True,2020-12-11,2021-03-25T00:00:00,"clothing,men's-wear,eco-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000376,SKU-24367,Essential Body Lotion,Our Essential Body Lotion combines style and functionality.,Beauty & Personal Care,Fragrances,VND-008,719.08,409.04,USD,24.83,181,14,2.3,2578,1,04/03/2024,2024-03-23T00:00:00,"beauty-personal-care,fragrances,bestseller,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000377,SKU-92061,Ultra Monitor Stand,High-quality ultra monitor stand perfect for everyday use.,,,VND-006,45.27,21.45,USD,16.87,416,41,4.4,4568,True,10-14-2022,2023-08-22T00:00:00,premium,products.csv,2026-02-10T22:25:28.068809
PRD-000378,SKU-90396,Deluxe Water Filter,Discover the ultimate deluxe water filter for your needs.,Home & Kitchen,Decor,VND-003,386.48,180.81,USD,7.57,248,38,1.4,2665,1,2023/07/14,2023-11-17T00:00:00,"home-kitchen,decor,trending,bestseller,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000379,SKU-62178,Deluxe Sunscreen SPF50,Our Deluxe Sunscreen SPF50 combines style and functionality.,Beauty & Personal Care,Skincare,VND-008,707.76,470.62,USD,7.34,400,27,4.2,3977,1,02-25-2023,2023-06-17T00:00:00,"beauty-personal-care,skincare,premium,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000380,SKU-31828,Smart Workout Leggings,Discover the ultimate smart workout leggings for your needs.,Clothing,Footwear,VND-005,540.64,205.11,USD,0.6,46,20,1.2,4388,1,11-13-2021,2022-06-03T00:00:00,"clothing,footwear,new-arrival,sale,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000381,SKU-42598,Compact Bluetooth Speaker,High-quality compact bluetooth speaker perfect for everyday use.,,,VND-006,940.6,606.49,USD,1.15,323,14,2.5,605,1,2021-05-21,2022-02-03T00:00:00,"premium,budget-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000382,SKU-89281,Essential Tablet Pro,Discover the ultimate essential tablet pro for your needs.,Electronics,Smartwatches,VND-001,919.77,482.33,USD,19.64,154,40,2.2,2329,yes,2021-02-19,2022-02-13T00:00:00,"electronics,smartwatches,eco-friendly,new-arrival,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000383,SKU-58855,Smart Wireless Headphones,Experience the best in electronics with our Smart Wireless Headphones.,Electronics,Smartwatches,VND-001,765.06,272.77,USD,9.31,170,49,4.8,3879,False,2023-07-14,2024-04-06T00:00:00,"electronics,smartwatches,budget-friendly,eco-friendly,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000384,SKU-54285,Smart USB Hub,Premium smart usb hub designed for maximum performance.,Electronics,Tablets,VND-001,835.97,558.84,USD,5.31,255,37,4.4,634,False,28/08/2023,2024-03-07T00:00:00,"electronics,tablets,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000385,SKU-31783,Essential Power Bank,Our Essential Power Bank combines style and functionality.,Electronics,Cameras,VND-001,205.38,73.24,USD,12.23,-8,43,3.5,1674,true,06-10-2022,2023-04-20T00:00:00,"electronics,cameras,sale,eco-friendly,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000386,SKU-53276,Ultra Winter Jacket,Experience the best in clothing with our Ultra Winter Jacket.,Clothing,Footwear,VND-005,927.8,510.28,USD,0.34,34,48,3.2,1281,True,01-12-2020,2020-02-15T00:00:00,"clothing,footwear,premium,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000387,SKU-45989,Modern Fitness Tracker,Our Modern Fitness Tracker combines style and functionality.,Sports & Outdoors,Fitness Equipment,VND-004,291.34,125.88,USD,6.44,39,47,1.5,4954,yes,29/07/2020,2020-12-17T00:00:00,"sports-outdoors,fitness-equipment,budget-friendly,eco-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000388,SKU-38369,Ultra Bike Helmet,High-quality ultra bike helmet perfect for everyday use.,Sports & Outdoors,Fitness Equipment,VND-004,100.41,44.38,USD,22.41,225,43,2.6,2596,no,08-24-2022,2023-05-22T00:00:00,"sports-outdoors,fitness-equipment,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000389,SKU-67310,Professional Tennis Racket,Discover the ultimate professional tennis racket for your needs.,Sports & Outdoors,Team Sports,VND-004,564.87,209.91,USD,4.53,394,10,4.7,1604,0,2024/01/31,2024-09-13T00:00:00,"sports-outdoors,team-sports,eco-friendly,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000390,SKU-58348,Modern Wireless Headphones,Premium modern wireless headphones designed for maximum performance.,,,VND-001,916.64,549.96,USD,10.02,140,44,3.5,851,no,2023-03-17,2023-04-05T00:00:00,"bestseller,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000391,SKU-25653,Professional Water Filter,Discover the ultimate professional water filter for your needs.,Home & Kitchen,Appliances,VND-003,65.48,30.55,USD,16.41,344,13,N/A,532,yes,10/10/2021,2022-01-16T00:00:00,"home-kitchen,appliances,new-arrival,premium,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000392,SKU-89761,Premium Gaming Mouse,Experience the best in electronics with our Premium Gaming Mouse.,Electronics,Headphones,VND-002,206.69,125.4,USD,8.6,289,10,1.7,1781,True,2020-06-29,2021-05-21T00:00:00,"electronics,headphones,trending,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000393,SKU-27397,Modern Camping Tent,Our Modern Camping Tent combines style and functionality.,Sports & Outdoors,Camping Gear,VND-004,317.37,200.51,USD,20.9,151,20,2.4,300,no,06-19-2022,2023-04-14T00:00:00,"sports-outdoors,camping-gear,new-arrival,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000394,SKU-99393,Compact Tennis Racket,Experience the best in sports & outdoors with our Compact Tennis Racket.,Sports & Outdoors,Team Sports,VND-004,798.3,360.16,USD,2.36,239,47,2.9,277,0,24-Aug-2020,2021-02-05T00:00:00,"sports-outdoors,team-sports,bestseller,premium,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000395,SKU-54128,Modern Smart Watch,Experience the best in electronics with our Modern Smart Watch.,Electronics,Headphones,VND-001,651.39,273.63,USD,0.64,294,24,2.5,4153,yes,2024/02/05,2024-03-31T00:00:00,"electronics,headphones,trending,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000396,SKU-49397,Classic Outdoor Play Set,Experience the best in toys & games with our Classic Outdoor Play Set.,Toys & Games,Action Figures,VND-007,887.72,373.3,USD,8.4,158,15,3.6,1512,true,10-16-2020,2021-02-13T00:00:00,"toys-games,action-figures,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000397,SKU-59054,Compact USB Hub,Experience the best in electronics with our Compact USB Hub.,Electronics,Laptops,VND-002,14.89,8.02,USD,16.74,390,44,2.3,587,yes,04/03/2022,2022-08-28T00:00:00,"electronics,laptops,premium,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000398,SKU-40822,Smart Monitor Stand,Experience the best in electronics with our Smart Monitor Stand.,Electronics,Cameras,VND-001,375.43,117.86,USD,16.17,108,36,2.1,1470,no,07-09-2020,2020-09-30T00:00:00,"electronics,cameras,premium,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000399,SKU-23291,Ultra Mechanical Keyboard,Our Ultra Mechanical Keyboard combines style and functionality.,Electronics,Smartphones,VND-002,659.3,330.19,USD,,334,40,4.0,2744,no,2022/04/02,2022-12-31T00:00:00,"electronics,smartphones,bestseller,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000400,SKU-54186,Compact Outdoor Play Set,Our Compact Outdoor Play Set combines style and functionality.,Toys & Games,Board Games,VND-007,948.71,490.58,USD,1.31,250,21,3.7,2402,True,12-Apr-2020,2020-10-11T00:00:00,"toys-games,board-games,bestseller,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000401,SKU-56824,Ultra Cookbook,Discover the ultimate ultra cookbook for your needs.,Books & Media,Fiction,VND-006,734.58,263.49,USD,3.7,176,50,1.2,828,True,12-Nov-2023,2024-05-25T00:00:00,"books-media,fiction,premium,bestseller,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000402,SKU-89281,Essential Denim Jeans,Premium essential denim jeans designed for maximum performance.,Clothing,Footwear,VND-005,264.28,108.55,USD,24.87,406,12,4.7,4953,true,2024-06-24,2025-01-14T00:00:00,"clothing,footwear,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000403,SKU-12453,Deluxe Workout Leggings,Discover the ultimate deluxe workout leggings for your needs.,Clothing,Men's Wear,VND-005,784.22,526.96,USD,2.52,113,10,3.4,2809,no,12-Aug-2021,2022-02-02T00:00:00,"clothing,men's-wear,sale,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000404,SKU-79761,Premium Food Processor,Premium premium food processor designed for maximum performance. - Special: piñata,Home & Kitchen,Storage,VND-003,700.74,331.18,USD,14.08,271,11,3.3,2325,0,08-20-2021,2022-05-31T00:00:00,"home-kitchen,storage,trending,new-arrival,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000405,SKU-26186,Smart Kitchen Scale,Our Smart Kitchen Scale combines style and functionality.,Home & Kitchen,Bedding,VND-003,106.0,53.1,USD,19.46,209,44,2.5,3212,0,2021/03/21,2021-07-14T00:00:00,"home-kitchen,bedding,trending,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000406,SKU-33281,Deluxe Winter Jacket,Discover the ultimate deluxe winter jacket for your needs.,Clothing,Women's Wear,VND-005,-406.04,,USD,14.55,96,11,1.3,2662,yes,21/06/2023,2024-04-28T00:00:00,"clothing,women's-wear,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000407,SKU-30204,Classic Lipstick Collection,Experience the best in beauty & personal care with our Classic Lipstick Collection.,Beauty & Personal Care,Makeup,VND-008,884.67,615.63,USD,6.06,102,21,2.8,3779,no,2021-08-23,2022-05-06T00:00:00,"beauty-personal-care,makeup,bestseller,eco-friendly,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000408,SKU-19154,Compact Knife Set,Premium compact knife set designed for maximum performance.,Home & Kitchen,Decor,VND-003,16.8,10.61,USD,10.49,61,12,3.9,2976,yes,28-May-2023,2023-12-18T00:00:00,"home-kitchen,decor,eco-friendly,premium,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000409,SKU-44406,Ultra Stuffed Animal,Premium ultra stuffed animal designed for maximum performance.,Toys & Games,Board Games,VND-007,760.35,328.67,USD,22.83,49,38,4.0,2112,no,2023-11-21,2024-09-06T00:00:00,"toys-games,board-games,eco-friendly,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000410,SKU-38969,Modern Coffee Maker,Premium modern coffee maker designed for maximum performance.,Home & Kitchen,Bedding,VND-003,881.36,371.21,USD,17.86,412,47,1.9,98,0,27-Oct-2020,2021-03-08T00:00:00,"home-kitchen,bedding,premium,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000411,SKU-55116,Compact Stuffed Animal,Our Compact Stuffed Animal combines style and functionality.,Toys & Games,Puzzles,VND-007,647.4,362.54,USD,16.24,247,32,1.6,4086,False,2020-01-30,2020-09-21T00:00:00,"toys-games,puzzles,premium,bestseller,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000412,SKU-62231,Modern Tennis Racket,Experience the best in sports & outdoors with our Modern Tennis Racket.,Sports & Outdoors,Team Sports,VND-004,630.13,233.76,USD,13.49,228,48,3.6,2177,no,22/05/2021,2022-02-28T00:00:00,"sports-outdoors,team-sports,bestseller,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000413,SKU-17977,Deluxe Bike Helmet,Discover the ultimate deluxe bike helmet for your needs.,Sports & Outdoors,Camping Gear,VND-004,215.64,114.87,USD,1.37,244,17,3.4,3626,True,2020/06/19,2021-05-14T00:00:00,"sports-outdoors,camping-gear,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000414,SKU-88820,Deluxe Makeup Brush Set,Experience the best in beauty & personal care with our Deluxe Makeup Brush Set.,Beauty & Personal Care,Makeup,VND-008,278.03,138.55,USD,6.68,347,21,2.3,537,no,2021/09/24,2022-05-03T00:00:00,"beauty-personal-care,makeup,sale,bestseller,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000415,SKU-40382,Compact Travel Guide,Discover the ultimate compact travel guide for your needs.,Books & Media,Non-Fiction,VND-006,221.07,124.11,USD,15.28,80,36,2.3,2206,no,22/03/2022,2022-07-17T00:00:00,"books-media,non-fiction,trending,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000416,SKU-56390,smart art collection,Experience the best in books & media with our smart art collection.,Books & Media,Educational,VND-006,830.93,356.25,Usd,23.51,330,34,2.0,2668,True,07-24-2022,2023-05-05T00:00:00,"books-media,educational,premium,new-arrival,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000417,SKU-31026,Deluxe Face Moisturizer,Our Deluxe Face Moisturizer combines style and functionality.,Beauty & Personal Care,Skincare,VND-008,332.22,162.37,USD,24.0,310,14,2.5,2658,False,2020-05-01,2020-11-28T00:00:00,"beauty-personal-care,skincare,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000418,SKU-21535,Modern Water Filter,Our Modern Water Filter combines style and functionality.,Home & Kitchen,Bedding,VND-003,443.87,190.2,USD,0.64,402,24,2.8,3774,true,02-22-2024,2024-08-25T00:00:00,"home-kitchen,bedding,new-arrival,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000419,SKU-13032,Deluxe Cotton T-Shirt,Premium deluxe cotton t-shirt designed for maximum performance.,Clothing,Accessories,VND-005,148.86,78.32,USD,24.74,16,45,2.3,920,False,11-23-2024,2025-08-22T00:00:00,"clothing,accessories,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000420,SKU-35020,Modern Power Bank,Premium modern power bank designed for maximum performance.,Electronics,Cameras,VND-002,754.38,476.23,USD,18.5,331,11,2.6,69,0,18-Jul-2022,2022-11-10T00:00:00,"electronics,cameras,trending,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000421,SKU-52810,Smart Wool Sweater,High-quality smart wool sweater perfect for everyday use.,Clothing,Accessories,VND-005,537.03,348.11,USD,14.46,157,24,3.2,1710,0,23-Feb-2020,2020-06-05T00:00:00,"clothing,accessories,new-arrival,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000422,SKU-13577,Essential Cotton T-Shirt,High-quality essential cotton t-shirt perfect for everyday use.,Clothing,Women's Wear,VND-005,145.93,50.88,USD,18.52,204,23,1.7,985,1,2024/04/27,2025-01-02T00:00:00,"clothing,women's-wear,eco-friendly,sale,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000423,SKU-76441,DELUXE BUILDING BLOCKS,Our DELUXE BUILDING BLOCKS combines style and functionality.,Toys & Games,Action Figures,VND-007,366.25,238.2,USD,20.1,181,11,3.8,2250,yes,2021-09-26,2022-08-23T00:00:00,"toys-games,action-figures,bestseller,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000424,SKU-74092,Premium Swimming Goggles,Experience the best in sports & outdoors with our Premium Swimming Goggles.,Sports & Outdoors,Cycling,VND-004,164.19,81.93,USD,16.56,80,29,4.7,3306,True,23-Dec-2020,2021-11-08T00:00:00,"sports-outdoors,cycling,budget-friendly,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000425,SKU-71669,Premium History Book,Premium premium history book designed for maximum performance.,Books & Media,Fiction,VND-006,43.87,15.52,USD,-13.18,459,48,2.7,5,no,2022-05-09,2022-10-15T00:00:00,"books-media,fiction,trending,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000426,SKU-90427,Smart Blender Pro,High-quality smart blender pro perfect for everyday use.,Home & Kitchen,Storage,VND-003,671.74,289.82,USD,20.16,380,39,2.0,4839,1,04-07-2022,2022-12-29T00:00:00,"home-kitchen,storage,eco-friendly,sale,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000427,SKU-85938,Essential Mystery Novel,Premium essential mystery novel designed for maximum performance.,Books & Media,Educational,VND-006,739.04,341.63,USD,0.46,121,23,1.8,3712,0,2021-10-22,2022-09-05T00:00:00,"books-media,educational,eco-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000428,SKU-54217,Deluxe Webcam HD,Experience the best in electronics with our Deluxe Webcam HD.,Electronics,Smartwatches,VND-002,343.87,178.88,USD,21.42,400,28,4.9,1034,False,2023-08-08,2024-02-01T00:00:00,"electronics,smartwatches,trending,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000429,SKU-76965,Premium Tablet Pro,Discover the ultimate premium tablet pro for your needs.,Electronics,Headphones,VND-002,202.92,79.24,USD,15.06,268,19,1.6,4430,0,12-27-2022,2023-11-04T00:00:00,"electronics,headphones,budget-friendly,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000430,SKU-78386,ULTRA LEATHER BELT,Premium ultra leather belt designed for maximum performance.,Clothing,Footwear,VND-005,972.28,443.84,USD,6.36,472,20,2.9,3432,false,2023-05-01,2023-11-17T00:00:00,"clothing,footwear,new-arrival,budget-friendly,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000431,SKU-62617,Ultra Tablet Pro,Discover the ultimate ultra tablet pro for your needs.,Electronics,Tablets,VND-002,132.23,68.3,USD,,60,49,3.6,3722,False,2022-12-09,2023-02-25T00:00:00,"electronics,tablets,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000432,SKU-43482,Deluxe Self-Help Guide,Premium deluxe self-help guide designed for maximum performance.,Books & Media,Fiction,VND-006,121.7,77.51,USD,24.94,185,27,3.6,2061,1,2024/10/06,2025-08-29T00:00:00,"books-media,fiction,sale,trending,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000433,SKU-73641,Modern Cookbook,Discover the ultimate modern cookbook for your needs.,Books & Media,Fiction,VND-006,250.31,86.85,usd,12.25,310,25,3.6,2954,False,2023/09/29,2024-07-22T00:00:00,"books-media,fiction,premium,eco-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000434,SKU-67703,essential card game,Premium essential card game designed for maximum performance.,Toys & Games,Educational Toys,VND-007,853.7,376.44,USD,,484,25,2.0,2266,0,2021/08/21,2022-04-06T00:00:00,"toys-games,educational-toys,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000435,SKU-81732,Ultra Body Lotion,High-quality ultra body lotion perfect for everyday use.,Beauty & Personal Care,Haircare,VND-008,651.79,392.79,USD,15.45,116,22,2.3,2168,true,2021-09-18,2022-09-15T00:00:00,"beauty-personal-care,haircare,sale,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000436,SKU-52304,Compact Makeup Brush Set,Experience the best in beauty & personal care with our Compact Makeup Brush Set.,Beauty & Personal Care,Haircare,VND-008,25.76,8.8,USD,4.53,47,28,3.1,4670,yes,2023/05/09,2023-06-20T00:00:00,"beauty-personal-care,haircare,new-arrival,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000437,SKU-45885,Classic Tablet Pro,Premium classic tablet pro designed for maximum performance.,Electronics,Cameras,VND-001,36.09,23.07,USD,20.31,493,47,5.0,3273,true,2023/06/07,2024-04-23T00:00:00,"electronics,cameras,trending,premium,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000438,SKU-40763,Ultra Children's Book,High-quality ultra children's book perfect for everyday use.,Books & Media,Entertainment,VND-006,326.94,205.46,USD,6.25,469,24,3.4,3811,1,2022/11/05,2023-03-22T00:00:00,"books-media,entertainment,budget-friendly,bestseller,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000439,SKU-32458,Advanced Body Lotion,Premium advanced body lotion designed for maximum performance.,Beauty & Personal Care,Personal Hygiene,VND-008,31.88,12.31,USD,17.08,291,38,4.1,2538,yes,2024-01-30,2024-10-31T00:00:00,"beauty-personal-care,personal-hygiene,premium,sale,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000440,SKU-99302,Premium Fitness Tracker,Experience the best in sports & outdoors with our Premium Fitness Tracker.,Sports & Outdoors,Camping Gear,VND-004,590.99,255.73,USD,1.87,82,16,1.1,3305,False,24-May-2021,2022-03-13T00:00:00,"sports-outdoors,camping-gear,premium,trending,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000441,SKU-33984,Modern Science Kit,High-quality modern science kit perfect for everyday use.,Toys & Games,Action Figures,VND-007,104.89,35.47,USD,5.1,41,10,1.2,4334,0,2024-03-19,2024-03-25T00:00:00,"toys-games,action-figures,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000442,SKU-84459,Classic Outdoor Play Set,Experience the best in toys & games with our Classic Outdoor Play Set.,Toys & Games,Board Games,VND-007,567.72,179.12,USD,24.4,79,44,4.3,985,0,21/03/2023,2023-08-27T00:00:00,"toys-games,board-games,bestseller,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000443,SKU-89102,Deluxe Water Filter,Premium deluxe water filter designed for maximum performance.,Home & Kitchen,Cookware,VND-003,163.69,102.2,USD,23.61,126,47,1.2,809,no,2021/05/05,2022-01-26T00:00:00,"home-kitchen,cookware,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000444,SKU-47035,Essential Art Collection,High-quality essential art collection perfect for everyday use.,Books & Media,Magazines,VND-006,327.1,214.85,USD,0.69,312,46,1.2,4446,1,10-16-2022,2023-01-12T00:00:00,"books-media,magazines,sale,premium,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000445,SKU-56106,Essential Webcam HD,High-quality essential webcam hd perfect for everyday use.,Electronics,Tablets,VND-001,964.54,295.38,USD,9.33,50,34,3.0,1687,0,15/01/2021,2022-01-02T00:00:00,"electronics,tablets,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000446,SKU-53352,ADVANCED USB HUB,Our ADVANCED USB HUB combines style and functionality.,Electronics,Smartwatches,VND-001,984.55,456.52,USD,3.63,451,10,4.5,3406,1,25-Oct-2023,2024-05-23T00:00:00,"electronics,smartwatches,sale,new-arrival",products.csv,2026-02-10T22:25:28.068809
